"REF_DATE","GEO","DGUID","Labour force characteristics","National Occupational Classification (NOC)","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-11","Saskatchewan","2016A000247","Unemployment rate","Processing, manufacturing and utilities supervisors and central control operators [92]","Females","Percentage","242","units","0","v102047919","9.6.48.3","","x","","","1"
"2020-01","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","","x","","","1"
"2020-02","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","","x","","","1"
"2020-03","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","","x","","","1"
"2020-04","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","15.0","","","","1"
"2020-05","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","","x","","","1"
"2020-06","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","10.7","","","","1"
"2020-07","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","","x","","","1"
"2020-08","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","","x","","","1"
"2020-09","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","","x","","","1"
"2020-10","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","","x","","","1"
"2020-11","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Both sexes","Percentage","242","units","0","v102047920","9.6.49.1","","x","","","1"
"2020-01","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","","x","","","1"
"2020-02","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","","x","","","1"
"2020-03","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","","x","","","1"
"2020-04","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","15.8","","","","1"
"2020-05","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","","x","","","1"
"2020-06","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","14.0","","","","1"
"2020-07","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","","x","","","1"
"2020-08","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","","x","","","1"
"2020-09","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","","x","","","1"
"2020-10","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","","x","","","1"
"2020-11","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Males","Percentage","242","units","0","v102047921","9.6.49.2","","x","","","1"
"2020-01","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-02","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-03","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-04","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-05","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-06","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-07","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-08","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-09","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-10","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-11","Saskatchewan","2016A000247","Unemployment rate","Processing and manufacturing machine operators and related production workers [94]","Females","Percentage","242","units","0","v102047922","9.6.49.3","","x","","","1"
"2020-01","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-02","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-03","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-04","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-05","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-06","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-07","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-08","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-09","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-10","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-11","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Both sexes","Percentage","242","units","0","v102047923","9.6.50.1","","x","","","1"
"2020-01","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Males","Percentage","242","units","0","v102047924","9.6.50.2","","x","","","1"
"2020-02","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Males","Percentage","242","units","0","v102047924","9.6.50.2","","x","","","1"
"2020-03","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Males","Percentage","242","units","0","v102047924","9.6.50.2","","x","","","1"
"2020-04","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Males","Percentage","242","units","0","v102047924","9.6.50.2","","x","","","1"
"2020-05","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Males","Percentage","242","units","0","v102047924","9.6.50.2","","x","","","1"
"2020-06","Saskatchewan","2016A000247","Unemployment rate","Assemblers in manufacturing [95]","Males","Percentage","242","units","0","v102047924","9.6.50.2","","x","","","1"
